"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-23 12:35:02.821Z",1627688204, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-35, +8.8,"2B000000-8A060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:35:07.975Z",1632840788, 864500000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-33,+11.0,"28000000-8B020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:35:07.975Z",1632840788, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-115, -8.0,"28000000-8B020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:35:43.089Z",1667956092, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-49, +9.0,"33000000-8B0F0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-23 12:35:45.128Z",1669995716, 864100000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-39,+10.8,"32000000-8D0F0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:35:53.220Z",1678089268, 864780000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-59, +8.0,"30000000-0C070000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:36:35.067Z",1719938476, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-35,+11.5,"36000000-6F230000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:37:04.025Z",1748895756, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-29,+11.2,"34000000-890F0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:37:10.471Z",1755339204, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-28,+10.2,"2C000000-0F070000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:38:29.783Z",1834652788, 864640000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-41,+11.5,"2E000000-0D070000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:38:31.029Z",1835900180, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-39,+11.2,"24000000-8E020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:38:51.335Z",1856204876, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+10.8,"31000000-910F0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:39:34.383Z",1899252580, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-41, +9.0,"2F000000-8B060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:40:15.881Z",1940747852, 864300000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-35,+10.8,"25000000-8C020000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-23 12:42:15.709Z",2060576028, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-35,+11.8,"2D000000-87060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:42:15.709Z",2060576028, 868780000,1, 5, 32,"LORA",125000,"SF8"   ,"4/5",-113, -9.8,"2D000000-87060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:42:20.381Z",2065253028, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-37,+11.5,"29000000-8F020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:42:24.768Z",2069638980, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-29, +8.8,"35000000-8A0F0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:43:42.350Z",2147222908, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-43,+11.0,"2A000000-8D020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:44:01.976Z",2166846300, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-33,+10.2,"27000000-8E020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:45:02.849Z",2227719924, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-35, +9.2,"2B000000-8B060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:45:08.008Z",2232874532, 864500000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-115, -9.0,"28000000-8C020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-23 12:45:08.008Z",2232874532, 868780000,1, 4, 32,"LORA",125000,"SF8"   ,"4/5",-31,+11.5,"28000000-8C020000-00000000-00000300-01000000-00000000-00000000-00000000"
