"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-16 13:31:35.334Z",1515344164, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-114, -8.8,"2D000000-9C020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-16 13:31:35.334Z",1515344172, 864100000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-31,+10.2,"2D000000-9C020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-16 13:31:49.612Z",1529626268, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-39, +8.8,"35000000-9F0B0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-16 13:34:31.349Z",1691361876, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-35, +8.2,"2B000000-A0020000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-16 13:35:08.705Z",1728714252, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-36,+11.8,"33000000-A10B0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-16 13:35:11.117Z",1731129156, 864100000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-45,+11.8,"32000000-A30B0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-16 13:35:23.676Z",1743688868, 864780000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-31, +9.0,"30000000-22030000-00000200-00000300-00000000-00000000-00000000-00000000"
"","2021-02-16 13:36:01.409Z",1781420572, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+11.0,"36000000-851F0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-16 13:36:33.562Z",1813572020, 864300000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-40,+10.2,"34000000-9F0B0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-16 13:36:34.515Z",1814522772, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-33,+12.0,"2C000000-25030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-16 13:37:58.093Z",1898104028, 869120000,1, 0, 32,"LORA",125000,"SF8"   ,"4/5",-71, +9.8,"2E000000-23030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-16 13:38:15.787Z",1915793860, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-39,+10.8,"31000000-A70B0000-00000000-00000300-01000000-00000000-00000000-00000000"
