"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2020-12-23 03:10:54.755Z", 310508908, 869400000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-69,+12.5,"36000000-57000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2020-12-23 03:20:54.793Z", 910546148, 869400000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-66,+12.0,"36000000-58000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2020-12-23 03:30:54.827Z",1510582452, 869120000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-66,+10.2,"36000000-59000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2020-12-23 03:40:54.865Z",2110619236, 868950000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-66,+11.5,"36000000-5A000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2020-12-23 03:50:54.902Z",2710655636, 869400000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-67,+10.5,"36000000-5B000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2020-12-23 04:00:54.939Z",3310692436, 864780000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-67,+11.8,"36000000-5C000000-00000000-00000300-00000000-00000000-00000000-00000000"
