"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-07 03:55:15.263Z", 964422756, 868780000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-55,+11.2,"36000000-3B1A0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 03:55:52.134Z",1001293988, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-58,+10.2,"34000000-55060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 03:57:27.392Z",1096553300, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-34,+10.0,"31000000-5D060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:01:02.041Z",1311199036, 864780000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-42, +9.0,"35000000-56060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:04:22.088Z",1511249324, 864640000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-45,+12.0,"33000000-58060000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-07 04:04:25.009Z",1514166084, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-45,+12.5,"32000000-5A060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:05:15.298Z",1564457372, 864640000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-53,+10.8,"36000000-3C1A0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:05:52.164Z",1601324972, 864500000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-60,+11.0,"34000000-56060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:07:27.428Z",1696589492, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-32,+10.2,"31000000-5E060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:11:02.076Z",1911234468, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-40, +7.8,"35000000-57060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:14:22.124Z",2111284356, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-48,+10.8,"33000000-59060000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-07 04:14:25.045Z",2114200596, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-45,+12.0,"32000000-5B060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:15:15.331Z",2164492196, 864640000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-53, +9.8,"36000000-3D1A0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:15:52.196Z",2201355844, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-61,+12.8,"34000000-57060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:17:27.466Z",2296625700, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-35,+10.0,"31000000-5F060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:21:02.111Z",2511269980, 864780000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-41, +8.8,"35000000-58060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:24:22.159Z",2711319292, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-45,+12.2,"33000000-5A060000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-07 04:24:25.081Z",2714235436, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-43,+11.5,"32000000-5C060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:25:15.365Z",2764526700, 864640000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-54,+10.5,"36000000-3E1A0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:25:52.226Z",2801386972, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-59,+10.8,"34000000-58060000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-07 04:27:27.503Z",2896661972, 868780000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-34,+11.8,"31000000-60060000-00000000-00000300-01000000-00000000-00000000-00000000"
