"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-19 01:33:21.318Z",2873068292, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-37,+12.8,"2A000000-0A000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:33:40.363Z",2892111492, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+12.2,"27000000-0B000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:34:42.700Z",2954447828, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-39, +8.8,"2B000000-08040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:34:47.123Z",2958871380, 864500000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-55,+12.2,"28000000-09000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:35:21.077Z",2992820164, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-60,+11.5,"33000000-090D0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:35:23.385Z",2995130260, 864500000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-114, -8.5,"32000000-0B0D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:35:23.385Z",2995130260, 864640000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-33,+11.8,"32000000-0B0D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:35:34.304Z",3006053388, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-27, +7.8,"30000000-8A040000-00000500-00010300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:36:13.555Z",3045300668, 864780000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-41,+11.5,"36000000-ED200000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:36:44.562Z",3076312348, 869120000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-41,+12.0,"34000000-070D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:36:47.476Z",3079220292, 864640000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-27,+11.8,"2C000000-8D040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:38:08.300Z",3160046580, 868950000,1, 0, 32,"LORA",125000,"SF8"   ,"4/5",-51,+12.0,"24000000-0C000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:38:09.516Z",3161263756, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-45,+11.2,"2E000000-8B040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:38:28.584Z",3180334196, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+13.0,"31000000-0F0D0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:39:12.612Z",3224361156, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-53,+11.5,"2F000000-09040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:39:54.904Z",3266655380, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-37,+12.0,"25000000-0A000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:41:49.925Z",3381676444, 864300000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-39,+11.0,"2D000000-05040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:41:59.969Z",3391719268, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-48,+11.5,"29000000-0D000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:42:02.303Z",3394054420, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-48, +8.8,"35000000-080D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:43:21.349Z",3473096796, 864300000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-39,+12.2,"2A000000-0B000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:43:40.388Z",3492140052, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-33,+10.8,"27000000-0C000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:44:42.730Z",3554479364, 869400000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-39, +8.5,"2B000000-09040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:44:47.148Z",3558899380, 864500000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-55,+12.0,"28000000-0A000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:45:21.111Z",3592854676, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-53,+10.5,"33000000-0A0D0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:45:23.419Z",3595164340, 864500000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-114, -8.5,"32000000-0C0D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:45:23.419Z",3595164348, 864640000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-31,+10.5,"32000000-0C0D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:45:34.333Z",3606082924, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-30, +8.2,"30000000-8B040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:46:13.584Z",3645334412, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+11.8,"36000000-EE200000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:46:44.594Z",3676342836, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-37,+13.0,"34000000-080D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:46:47.509Z",3679256428, 864780000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-25,+11.8,"2C000000-8E040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:48:08.326Z",3760078292, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-53,+12.5,"24000000-0D000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:48:09.547Z",3761295900, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-41,+12.0,"2E000000-8C040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:48:28.622Z",3780369764, 864640000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-35,+11.8,"31000000-100D0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:49:12.585Z",3824333668, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-48,+11.0,"2F000000-0A040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:49:54.934Z",3866684652, 864780000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-39,+12.8,"25000000-0B000000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-19 01:51:49.967Z",3981716876, 864500000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-37,+11.8,"2D000000-06040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:51:59.997Z",3991748716, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-47,+10.8,"29000000-0E000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-19 01:52:02.338Z",3994089652, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-42, +8.2,"35000000-090D0000-00000000-00000300-00000000-00000000-00000000-00000000"
