"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-13 05:31:15.831Z",1258512348, 864640000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-31,+10.0,"2D000000-BC000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:31:32.744Z",1275427884, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-41, +8.8,"35000000-BF090000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-13 05:34:16.132Z",1438818124, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-29, +9.0,"2B000000-C0000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:34:52.218Z",1474903228, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-39, +9.8,"33000000-C1090000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:34:54.788Z",1477470060, 864100000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-42,+12.0,"32000000-C3090000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-13 05:35:09.436Z",1492120628, 864780000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-41, +8.2,"30000000-42010000-00000400-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:35:45.144Z",1527829780, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-42,+11.2,"36000000-A51D0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-13 05:36:17.213Z",1559894068, 864780000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-35,+12.2,"2C000000-45010000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:36:18.899Z",1561582332, 864500000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-41,+11.0,"34000000-BF090000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-13 05:37:42.818Z",1645500812, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-39, +9.2,"2E000000-43010000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:37:58.692Z",1661372796, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+11.0,"31000000-C7090000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-13 05:38:48.350Z",1711033732, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-33,+11.0,"2F000000-C1000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:41:15.873Z",1858553452, 869400000,1, 5, 32,"LORA",125000,"SF8"   ,"4/5",-114,-10.0,"2D000000-BD000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:41:15.873Z",1858553460, 864100000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-31,+11.8,"2D000000-BD000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-13 05:41:32.782Z",1875463172, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-39, +8.8,"35000000-C0090000-00000000-00000300-00000000-00000000-00000000-00000000"
