"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-27 08:36:02.068Z",2174602572, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30,+12.2,"33000000-B3110000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-27 08:36:03.854Z",2176381196, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-34,+10.5,"32000000-B5110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:36:03.854Z",2176381196, 868780000,1, 5, 32,"LORA",125000,"SF8"   ,"4/5",-114,-11.0,"32000000-B5110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:36:09.627Z",2182161412, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-48, +7.8,"30000000-34090000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:37:20.855Z",2253389620, 864500000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-48,+11.8,"34000000-B1110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:37:28.167Z",2260703108, 868780000,1, 0, 32,"LORA",125000,"SF8"   ,"4/5",-35,+11.8,"3D000000-5D000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:37:30.397Z",2262929908, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-47,+11.2,"2C000000-37090000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:38:47.339Z",2339871092, 864640000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-51,+12.5,"2E000000-35090000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:38:51.053Z",2343586572, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-47,+12.0,"24000000-B6040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:39:10.972Z",2363506796, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-41,+10.8,"31000000-B9110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:39:53.514Z",2406051228, 864780000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-36, +9.2,"2F000000-B3080000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:40:34.381Z",2446916324, 864300000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-41,+12.2,"25000000-B4040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:42:38.306Z",2570838828, 868780000,1, 0, 32,"LORA",125000,"SF8"   ,"4/5",-41,+12.0,"29000000-B7040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:42:44.032Z",2576566932, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-34, +8.0,"35000000-B2110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:43:12.556Z",2605091980, 869120000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-42,+11.5,"3E000000-5D000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:44:21.192Z",2673723588, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-33,+12.5,"27000000-B6040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:44:35.405Z",2687935484, 864640000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-115, -9.2,"3C000000-5F000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:44:35.405Z",2687935492, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-24,+10.0,"3C000000-5F000000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:45:20.193Z",2732729924, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-41, +8.8,"2B000000-B3080000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:45:26.421Z",2738953620, 864500000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-35,+10.8,"28000000-B4040000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:46:02.105Z",2774637636, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30, +9.2,"33000000-B4110000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-27 08:46:03.882Z",2776415748, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-115,-10.8,"32000000-B6110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:46:03.882Z",2776415748, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-35,+12.0,"32000000-B6110000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:46:09.658Z",2782191812, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-51, +8.8,"30000000-35090000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-27 08:47:20.890Z",2853420636, 864780000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-44,+11.8,"34000000-B2110000-00000000-00000300-01000000-00000000-00000000-00000000"
