"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-02-17 12:31:54.454Z",2730121204, 869400000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-40, +8.2,"35000000-290C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:34:35.697Z",2891361500, 864300000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-48, +8.8,"2B000000-2A030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:35:13.436Z",2929102380, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-43,+10.2,"33000000-2B0C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:35:15.815Z",2931475580, 868780000,1, 5, 32,"LORA",125000,"SF8"   ,"4/5",-113,-10.0,"32000000-2D0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:35:15.815Z",2931475580, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-36,+12.2,"32000000-2D0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:35:27.746Z",2943410916, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-28, +8.0,"30000000-AC030000-00000700-00010300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:36:06.060Z",2981728044, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-42, +9.5,"36000000-0F200000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:36:37.773Z",3013435372, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-37,+12.0,"34000000-290C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:36:39.480Z",3015140372, 864780000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-30,+11.2,"2C000000-AF030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:38:02.462Z",3098129628, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-34,+12.0,"2E000000-AD030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:38:20.686Z",3116348596, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-39,+12.2,"31000000-310C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:39:06.148Z",3161817020, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-36,+12.8,"2F000000-2B030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:41:40.943Z",3316607204, 864300000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-114,-10.5,"2D000000-27030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:41:40.943Z",3316607212, 864640000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-33,+11.2,"2D000000-27030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:41:54.489Z",3330156604, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-42, +8.5,"35000000-2A0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:44:35.725Z",3491393060, 869120000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-49, +8.2,"2B000000-2B030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:45:13.468Z",3529136916, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-43,+12.0,"33000000-2C0C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:45:15.845Z",3531509692, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-113, -9.8,"32000000-2E0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:45:15.845Z",3531509700, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-34,+11.8,"32000000-2E0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:45:27.772Z",3543439964, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-31, +8.5,"30000000-AD030000-00000500-00010300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:46:06.095Z",3581761916, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-42,+10.8,"36000000-10200000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:46:37.801Z",3613466052, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-36,+11.5,"34000000-2A0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:46:39.513Z",3615176708, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-30,+11.5,"2C000000-B0030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:48:02.494Z",3698161532, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-33,+11.8,"2E000000-AE030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:48:20.723Z",3716384340, 864640000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-36,+11.5,"31000000-320C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:49:06.177Z",3761845948, 869400000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-34,+10.5,"2F000000-2C030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:51:40.980Z",3916647780, 864640000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-33, +9.8,"2D000000-28030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:51:54.521Z",3930191956, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-43, +8.5,"35000000-2B0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:54:35.754Z",4091424708, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-49, +8.0,"2B000000-2C030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:55:13.504Z",4129171540, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-43,+10.5,"33000000-2D0C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:55:15.882Z",4131543948, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-35,+10.8,"32000000-2F0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:55:27.800Z",4143469652, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-29, +8.5,"30000000-AE030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:56:06.129Z",4181795644, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-45,+12.5,"36000000-11200000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:56:37.827Z",4213496852, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-39,+12.2,"34000000-2B0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 12:56:39.543Z",4215212764, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-35,+12.5,"2C000000-B1030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:58:02.526Z",   3226108, 864640000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-36, +9.8,"2E000000-AF030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:58:20.751Z",  21452732, 864100000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-37, +9.2,"31000000-330C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 12:59:06.209Z",  66907764, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-37,+11.5,"2F000000-2D030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:01:41.025Z", 221721100, 868780000,1, 5, 32,"LORA",125000,"SF8"   ,"4/5",-113,-10.8,"2D000000-29030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:01:41.025Z", 221721100, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-34,+10.0,"2D000000-29030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:01:54.558Z", 235259988, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-42, +8.8,"35000000-2C0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 13:04:35.789Z", 396489172, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-53, +8.0,"2B000000-2D030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:05:13.539Z", 434238660, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-43,+12.0,"33000000-2E0C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:05:15.913Z", 436611012, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-115,-10.2,"32000000-300C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 13:05:15.913Z", 436611020, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-33,+10.5,"32000000-300C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 13:05:27.833Z", 448532148, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-31, +7.8,"30000000-AF030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:06:06.166Z", 486862356, 864500000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-41,+11.5,"36000000-12200000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:06:37.862Z", 518560284, 864640000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-37,+11.2,"34000000-2C0C0000-00000000-00000300-00000000-00000000-00000000-00000000"
"","2021-02-17 13:06:39.581Z", 520281708, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-31,+12.0,"2C000000-B2030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:08:02.560Z", 603257980, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-35, +9.5,"2E000000-B0030000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:08:20.790Z", 621488444, 868780000,1, 3, 32,"LORA",125000,"SF8"   ,"4/5",-37,+12.2,"31000000-340C0000-00000000-00000300-01000000-00000000-00000000-00000000"
"","2021-02-17 13:09:06.233Z", 666936828, 864500000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-36,+12.0,"2F000000-2E030000-00000000-00000300-01000000-00000000-00000000-00000000"
