"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2019-11-17 06:57:31.866Z", 324951164, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.2,"01000000-C00E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:57:41.877Z", 334961740, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -7.5,"01000000-C10E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:57:51.886Z", 344972316, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -7.0,"01000000-C20E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:01.899Z", 354982908, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -7.0,"01000000-C30E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:11.907Z", 364993484, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -7.0,"01000000-C40E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:21.919Z", 375004060, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -6.5,"01000000-C50E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:31.930Z", 385014644, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -4.5,"01000000-C60E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:41.900Z", 394984356, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-99,-12.2,"02000000-C70E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:41.939Z", 395025220, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-103, -5.8,"01000000-C70E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:58:51.950Z", 405035804, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -7.5,"01000000-C80E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:59:01.961Z", 415046380, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -5.8,"01000000-C90E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:59:11.972Z", 425056964, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -6.8,"01000000-CA0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:59:21.983Z", 435067540, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.0,"01000000-CB0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:59:31.994Z", 445078116, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -6.2,"01000000-CC0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:59:42.003Z", 455088700, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -7.5,"01000000-CD0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 06:59:52.012Z", 465099284, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -7.0,"01000000-CE0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:02.024Z", 475109860, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -7.2,"01000000-CF0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:12.035Z", 485120444, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -5.5,"01000000-D00E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:22.003Z", 495090044, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-100,-10.5,"02000000-D10E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:22.048Z", 495131020, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -5.2,"01000000-D10E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:32.014Z", 505100612, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-99,-12.2,"02000000-D20E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:32.055Z", 505141604, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-99, -6.8,"01000000-D20E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:42.027Z", 515111188, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-99,-11.5,"02000000-D30E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:52.036Z", 525121764, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-100,-12.2,"02000000-D40E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:00:52.077Z", 525162764, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.2,"01000000-D40E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:02.088Z", 535173348, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-99, -6.0,"01000000-D50E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:12.098Z", 545183924, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -5.8,"01000000-D60E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:22.108Z", 555194500, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -6.2,"01000000-D70E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:32.121Z", 565205084, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -6.0,"01000000-D80E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:42.129Z", 575215668, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -6.2,"01000000-D90E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:52.100Z", 585185180, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-101,-11.5,"02000000-DA0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:01:52.144Z", 585226236, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.5,"01000000-DA0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:02.151Z", 595236828, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -6.8,"01000000-DB0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:12.162Z", 605247404, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -7.0,"01000000-DC0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:22.131Z", 615216892, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-101,-11.5,"02000000-DD0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:22.175Z", 615257980, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.8,"01000000-DD0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:32.140Z", 625227468, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-100,-11.2,"02000000-DE0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:32.186Z", 625268564, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -7.0,"01000000-DE0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:42.195Z", 635279140, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -5.8,"01000000-DF0E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:02:52.205Z", 645289724, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.2,"01000000-E00E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:02.216Z", 655300300, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-102, -6.0,"01000000-E10E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:12.186Z", 665269740, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-98,-10.8,"02000000-E20E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:12.224Z", 665310884, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -5.8,"01000000-E20E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:22.194Z", 675280316, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-99,-10.2,"02000000-E30E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:22.239Z", 675321468, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-99, -8.0,"01000000-E30E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:32.245Z", 685332052, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -6.5,"01000000-E40E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:42.255Z", 695342628, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -7.0,"01000000-E50E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:03:52.269Z", 705353204, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-99, -7.0,"01000000-E60E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:04:02.241Z", 715322588, 864100000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-100,-11.5,"02000000-E70E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:04:02.284Z", 715363788, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-101, -6.8,"01000000-E70E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:04:12.288Z", 725374364, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -6.5,"01000000-E80E0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-11-17 07:04:22.298Z", 735384948, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-100, -6.5,"01000000-E90E0000-00000000-00000000-00000000-00000000-00000000-00000000"
