"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2019-12-09 09:13:40.351Z",1818559636, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90, +9.8,"05000000-5D120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:42.363Z",1820570196, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-91,+11.2,"05000000-5E120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:44.375Z",1822580764, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.8,"05000000-5F120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:46.383Z",1824591324, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-91,+11.8,"05000000-60120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:48.395Z",1826601892, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.8,"05000000-61120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:50.403Z",1828612444, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.5,"05000000-62120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:52.415Z",1830623004, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.5,"05000000-63120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:54.427Z",1832633572, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.0,"05000000-64120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:56.435Z",1834644124, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-91,+11.5,"05000000-65120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:13:58.447Z",1836654684, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90,+10.5,"05000000-66120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:00.456Z",1838665252, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.5,"05000000-67120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:02.467Z",1840675804, 869120000,1, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90,+11.0,"05000000-68120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:04.479Z",1842686372, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.5,"05000000-69120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:06.489Z",1844696932, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-91, +8.5,"05000000-6A120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:08.501Z",1846707492, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90,+10.2,"05000000-6B120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:10.511Z",1848718060, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.2,"05000000-6C120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:12.519Z",1850728620, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.8,"05000000-6D120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:14.532Z",1852739180, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.8,"05000000-6E120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:16.543Z",1854749740, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90,+10.5,"05000000-6F120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:18.554Z",1856760300, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90,+10.0,"05000000-70120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:20.563Z",1858770860, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-90,+11.0,"05000000-71120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:22.576Z",1860781420, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-91,+11.8,"05000000-72120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:24.583Z",1862791980, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.5,"05000000-73120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:26.596Z",1864802548, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+12.0,"05000000-74120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:28.607Z",1866813100, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93, +9.2,"05000000-75120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:30.615Z",1868823668, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-91,+11.0,"05000000-76120100-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-09 09:14:32.628Z",1870834228, 864780000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-93,+11.2,"05000000-77120100-00000000-00000000-00000000-00000000-00000000-00000000"
