"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2019-12-11 06:18:14.231Z",1105931212, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.2,"03000000-91010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:19:12.915Z",1164617812, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.0,"03000000-92010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:20:11.599Z",1223304412, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.5,"03000000-93010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:21:10.286Z",1281991012, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-83, +8.0,"03000000-94010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:22:08.975Z",1340677604, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-87, +9.0,"03000000-95010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:23:07.662Z",1399364204, 864640000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +9.2,"03000000-96010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:24:06.347Z",1458050804, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.2,"03000000-97010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:25:05.032Z",1516737396, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.2,"03000000-98010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:26:03.720Z",1575423996, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +9.2,"03000000-99010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:27:02.406Z",1634110596, 868950000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.0,"03000000-9A010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:28:01.091Z",1692797196, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-83, +8.5,"03000000-9B010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:28:59.778Z",1751483796, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.5,"03000000-9C010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:29:58.467Z",1810170388, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.5,"03000000-9D010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:30:57.154Z",1868856988, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.0,"03000000-9E010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:31:55.841Z",1927543588, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.0,"03000000-9F010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:32:54.530Z",1986230188, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-83, +8.2,"03000000-A0010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:33:53.210Z",2044916780, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +8.8,"03000000-A1010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:34:51.897Z",2103603380, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.0,"03000000-A2010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:35:50.585Z",2162289980, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.2,"03000000-A3010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:36:49.272Z",2220976580, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.5,"03000000-A4010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:37:47.957Z",2279663180, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-83, +9.0,"03000000-A5010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:38:46.647Z",2338349780, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-83, +9.0,"03000000-A6010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:39:45.332Z",2397036380, 869120000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.8,"03000000-A7010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:40:44.018Z",2455722972, 864100000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +9.2,"03000000-A8010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:41:42.705Z",2514409572, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-83, +9.2,"03000000-A9010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:42:41.391Z",2573096172, 869400000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-87, +9.0,"03000000-AA010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:43:40.080Z",2631782772, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-87, +8.8,"03000000-AB010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:44:38.763Z",2690469372, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.2,"03000000-AC010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:45:37.452Z",2749155972, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +9.2,"03000000-AD010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:46:36.139Z",2807842572, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.2,"03000000-AE010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:47:34.826Z",2866529180, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +8.8,"03000000-AF010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:48:33.511Z",2925215780, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +8.5,"03000000-B0010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:49:32.197Z",2983902380, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-87, +8.5,"03000000-B1010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:50:30.883Z",3042588972, 869120000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-85, +9.0,"03000000-B2010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:51:29.569Z",3101275588, 864500000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.8,"03000000-B3010000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-11 06:52:28.258Z",3159962188, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-84, +8.8,"03000000-B4010000-00000000-00000000-00000000-00000000-00000000-00000000"
