"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2019-12-01 06:10:24.522Z",3997148508, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-101,+10.2,"06000000-A7400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:25.016Z",3997651468, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-99,+11.2,"02000000-AE400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:25.366Z",3997999044, 864300000,0, 3, 32,"LORA",125000,"SF8"   ,"4/5",-101, +9.5,"04000000-530D0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:25.752Z",3998387764, 864640000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-52,+10.8,"01000000-E2400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:26.524Z",3999159076, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-101,+10.0,"06000000-A8400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:27.029Z",3999662156, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-101,+11.2,"02000000-AF400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:27.764Z",4000398444, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-52,+11.0,"01000000-E3400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:28.536Z",4001169644, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-101,+11.2,"06000000-A9400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:29.038Z",4001672828, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-97,+10.8,"02000000-B0400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:29.293Z",4001925316, 864300000,0, 2, 32,"LORA",125000,"SF8"   ,"4/5",-99, +9.0,"03000000-991B0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:29.775Z",4002409132, 864500000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-54,+10.8,"01000000-E4400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:30.545Z",4003180204, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-99, +9.5,"06000000-AA400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:31.051Z",4003683516, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-101,+11.2,"02000000-B1400000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 06:10:31.784Z",4004419820, 864300000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-55,+11.0,"01000000-E5400000-00000000-00000000-00000000-00000000-00000000-00000000"
