"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2019-12-01 09:10:27.161Z",1914888508, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-53,+11.0,"01000000-DE550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:27.293Z",1915020996, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-99,+10.5,"06000000-A4550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:28.423Z",1916149612, 868780000,1, 1, 32,"LORA",125000,"SF8"   ,"4/5",-97,+11.2,"02000000-AB550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:28.703Z",1916430412, 864300000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-42,+12.0,"05000000-22000000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:29.171Z",1916899188, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-52,+11.8,"01000000-DF550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:29.305Z",1917031556, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-101,+10.0,"06000000-A5550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:30.128Z",1917855780, 868780000,1, 2, 32,"LORA",125000,"SF8"   ,"4/5",-97, +8.5,"03000000-EB1F0000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:30.434Z",1918160300, 864500000,0, 1, 32,"LORA",125000,"SF8"   ,"4/5",-96, +9.8,"02000000-AC550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:30.713Z",1918440972, 864300000,0, 4, 32,"LORA",125000,"SF8"   ,"4/5",-43,+12.5,"05000000-23000000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:31.183Z",1918909876, 864780000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-53,+12.0,"01000000-E0550000-00000000-00000000-00000000-00000000-00000000-00000000"
"","2019-12-01 09:10:31.351Z",1919042132, 864100000,0, 5, 32,"LORA",125000,"SF8"   ,"4/5",-101, +9.2,"06000000-A6550000-00000000-00000000-00000000-00000000-00000000-00000000"
